max_T2m_ais,max_T2M_anomaly_ais,avg_IWV_ais,max_IWV_ais,max_IWV_anomaly_ais,max_ocean_SLP_gradient,T2M_TQV_SLP_missing
266.0022277832031,25.637252807617188,3.6501245379566067,7.2719621658325195,4.709527015686035,4.896570721363407,[]
271.9056396484375,22.262649536132812,5.402104601294866,9.902865409851074,4.796013355255127,5.517668410746269,[]
255.02125549316406,6.1884307861328125,3.62478056412137,7.5185699462890625,5.017493724822998,6.834519949911437,[]
271.04901123046875,24.531997680664062,3.9232863431126925,8.733983993530273,5.963065147399902,5.521808074622664,[]
262.0921936035156,16.29608154296875,2.957268210426043,6.9163970947265625,4.479211807250977,6.288757196602484,[]
273.1676940917969,30.050796508789062,4.934947564092913,12.228570938110352,9.16519832611084,4.618675682856829,[]
271.5128173828125,36.913177490234375,1.7197935253274725,11.116518020629883,8.024337768554688,5.362430762600591,[]
270.9384460449219,21.653564453125,3.731344020475583,11.221964836120605,8.018153190612793,5.789668665433982,[]
262.3262023925781,12.145599365234375,3.0213632014352343,6.278126239776611,4.002066612243652,4.816713783782751,[]
270.34185791015625,34.85942077636719,2.9971222022047974,9.827241897583008,7.59140682220459,6.367355700726027,[]
261.193359375,9.649627685546875,5.4512193997701015,6.158901691436768,3.7555596828460693,3.1059863364337335,[]
266.29425048828125,16.6204833984375,2.592873059944256,5.845089912414551,3.647067070007324,7.639837735223576,[]
268.5589599609375,25.923660278320312,1.8208825443059042,6.897615432739258,4.605375289916992,5.583737503457913,[]
269.00213623046875,16.047271728515625,3.457794576406031,9.407631874084473,5.596042633056641,8.944592968960292,[]
271.13885498046875,36.070098876953125,3.389535373472408,10.868144035339355,8.672600746154785,7.402420161190618,[]
273.91278076171875,21.782180786132812,7.1816157885416745,14.630437850952148,10.162792205810547,5.37353928899087,[]
264.510498046875,6.5977630615234375,2.735768971567566,6.889877796173096,3.657989740371704,8.005252607108439,[]
266.942138671875,8.954818725585938,3.854216164531062,9.329002380371094,5.852686405181885,5.765153696931306,[]
270.3681335449219,26.1541748046875,4.919085718178806,9.11312198638916,6.03745174407959,3.338341898270632,[]
271.47747802734375,25.855545043945312,5.08930494842244,8.79530143737793,5.698833465576172,2.9137042733926224,[]
274.016845703125,18.828842163085938,5.8027020154651465,11.869832992553711,7.484774112701416,6.164071207953764,[]
272.21600341796875,11.025802612304688,1.9524584110250114,8.897629737854004,5.709362506866455,6.3807922040749885,[]
238.675537109375,0.5936431884765625,0.6636594981827432,0.9160045385360718,0.36967265605926514,-1.0,[]
272.306396484375,9.8302001953125,5.872071397099082,8.177722930908203,4.250730991363525,-1.0,[]
266.52642822265625,2.206329345703125,6.17387323333647,8.463772773742676,4.678107738494873,8.018189211461928,[]
270.3268737792969,10.599212646484375,5.584280488797189,9.947090148925781,5.270877838134766,6.355461314277902,[]
272.162353515625,6.6907958984375,7.591674712038135,7.9893717765808105,3.102670192718506,2.7534506952075932,[]
271.0362243652344,7.312713623046875,6.181905870051654,8.559320449829102,4.809929847717285,3.6713071297245023,[]
272.9961242675781,5.64447021484375,5.473914248924048,13.17300033569336,7.664067268371582,5.123885374030165,[]
273.46502685546875,3.268951416015625,9.908560302575294,11.304253578186035,4.417884826660156,5.087251367327656,[]
273.5261535644531,10.332916259765625,8.379756820897887,11.34695053100586,6.252547740936279,4.877628048455915,[]
274.5832214355469,14.598098754882812,6.207431686204647,18.102975845336914,11.732892990112305,5.461305417273973,[]
272.09979248046875,4.04888916015625,9.315771444834061,13.080819129943848,6.096182823181152,3.338412031177527,[]
269.4704895019531,4.239898681640625,7.505991284107986,11.252999305725098,5.5469465255737305,5.8234057083288455,[]
272.5710144042969,1.84356689453125,6.88499156718238,11.412863731384277,4.38573694229126,7.339240311518739,[]
272.5124206542969,15.936599731445312,7.3308991410851485,9.874072074890137,4.524832248687744,3.7729233228380923,[]
269.918701171875,6.0404205322265625,5.8028690901743465,13.432733535766602,8.145893096923828,8.426291654853568,[]
273.6498107910156,16.085067749023438,3.9453434504221936,16.20532989501953,9.863158226013184,6.090963000461263,[]
267.31536865234375,6.4141845703125,5.7015036701132615,8.517189979553223,4.454439640045166,7.184220354223972,[]
269.55548095703125,11.00396728515625,5.741484346677304,11.192435264587402,6.088588714599609,4.882764631111621,[]
272.3751525878906,15.841171264648438,3.7031859831781353,13.898177146911621,8.02159309387207,4.0817052736519095,[]
269.45184326171875,7.4644775390625,6.305031782292734,11.840897560119629,5.566464424133301,4.1410477579928555,[]
265.97216796875,22.490554809570312,1.389175750115731,6.498040199279785,4.811971664428711,-1.0,[]
273.3131103515625,25.526947021484375,6.8039144185098746,17.6312313079834,11.687047958374023,8.091623674592963,[]
272.47576904296875,11.096542358398438,12.790418417737936,17.276124954223633,11.391888618469238,7.165938842509537,[]
271.7764892578125,23.241180419921875,6.7130589337030075,16.377403259277344,13.001654624938965,4.438060936718711,[]
273.97674560546875,28.418930053710938,8.609672987649864,15.283428192138672,10.166279792785645,3.8920989382201365,[]
272.7329406738281,12.5860595703125,10.464226298682396,11.830455780029297,6.316349029541016,6.20828919822116,[]
263.2251281738281,5.361236572265625,4.813226526307946,5.570690631866455,1.7404499053955078,3.5001502869649914,[]
267.7099609375,15.241897583007812,0.8235368727632838,7.748996257781982,4.007996559143066,4.493690467503821,[]
273.69134521484375,30.262908935546875,2.004078940587227,15.320229530334473,11.966171264648438,8.898865142330889,[]
264.7455749511719,15.530471801757812,1.9880010605973577,6.754269123077393,4.203390121459961,10.110620237578635,[]
274.0404052734375,23.918792724609375,6.968350661001658,12.328768730163574,7.48746919631958,5.391373012337108,[]
274.4619445800781,23.592559814453125,6.174680687602083,15.994206428527832,10.45025634765625,3.342289611443798,[]
266.1998291015625,25.487213134765625,2.7701921760765256,6.011205673217773,3.2317543029785156,3.8599621023860498,[]
264.77008056640625,16.349166870117188,2.5193754251931137,6.864923000335693,4.34734582901001,7.8264508956271355,[]
271.5238037109375,32.99818420410156,3.048101683841435,11.93498420715332,9.069046020507812,4.727616943413395,[]
268.72650146484375,17.721603393554688,2.5862340825466994,7.271900177001953,4.620416164398193,5.179398556650284,[]
273.14990234375,22.974349975585938,4.026882086407723,12.34740161895752,8.874420166015625,3.266191290765847,[]
273.50347900390625,32.27325439453125,2.148103098339813,12.48219108581543,9.981115341186523,6.11977807981987,[]
272.8549499511719,27.521163940429688,4.420299788522971,11.490503311157227,6.383651256561279,2.887035494182528,[]
269.8598327636719,26.641067504882812,1.0039654104862312,10.962279319763184,8.461202621459961,-1.0,[]
268.6744689941406,18.85302734375,5.827813858520685,10.744003295898438,8.242927551269531,6.130347791379928,[]
271.3512268066406,24.979888916015625,4.287306585438297,11.278501510620117,7.752137184143066,4.773615367751131,[]
267.509765625,18.542312622070312,3.192705302418069,6.1507182121276855,3.881679058074951,5.738004418259201,[]
268.5091552734375,11.89007568359375,6.016815609550272,10.210068702697754,5.398505687713623,6.305430733574595,[]
271.26220703125,20.347274780273438,8.200732084497087,10.402198791503906,5.627021312713623,6.140193386395424,[]
271.825927734375,29.3951416015625,2.243379001324707,11.760204315185547,9.695062637329102,8.6505544231196,[]
260.7322998046875,11.99468994140625,4.275432099919966,9.55154800415039,6.9219746589660645,6.438750337301712,[]
273.15478515625,25.231353759765625,6.16729499700628,10.995661735534668,6.814948081970215,6.904050320752303,[]
250.78292846679688,22.934234619140625,0.7329029682640077,2.5314857959747314,1.750105619430542,-1.0,[]
265.3027038574219,11.683517456054688,3.013048791788259,5.151911735534668,2.8828725814819336,4.524527015048791,[]
269.0396423339844,25.364898681640625,2.5475715908567613,9.920453071594238,7.483267784118652,4.8519428838731935,[]
271.55126953125,27.30322265625,1.9724176656801218,9.786375999450684,6.749734878540039,4.358980262012288,[]
272.4902038574219,23.192047119140625,3.8099097282128684,9.092787742614746,5.758430480957031,3.8911141062264503,[]
259.3189697265625,5.4592742919921875,4.226464557647705,4.242870807647705,2.172104835510254,6.829470655709377,[]
264.146484375,19.265060424804688,1.0654575977209324,7.4026007652282715,5.137060165405273,3.9136919842788394,[]
266.01300048828125,13.368240356445312,3.237422320676594,6.4989542961120605,4.100289344787598,8.975809186205554,[]
269.0197448730469,18.177536010742188,5.002409143217357,8.442239761352539,6.08348274230957,7.634881197505672,[]
254.14801025390625,2.10040283203125,3.985987782478332,4.043116569519043,1.9453067779541016,7.298241711769648,[]
269.5805969238281,19.185195922851562,2.4809158613327082,8.688901901245117,4.50108528137207,4.4542224476857175,[]
266.17486572265625,17.084869384765625,3.3010935595915223,10.753348350524902,8.002066612243652,5.321691371386062,[]
268.9969787597656,37.097930908203125,1.152633112902004,8.578571319580078,5.859221458435059,3.917020949230209,[]
267.96478271484375,24.063613891601562,1.836521120255469,10.262870788574219,7.248984336853027,5.790568833550812,[]
264.69586181640625,21.672637939453125,3.0112947736364863,8.796131134033203,6.6136064529418945,4.522695702699128,[]
258.4932556152344,18.238372802734375,2.240968736172906,3.7257022857666016,2.2553482055664062,3.481412073731818,[]
263.6895446777344,20.447830200195312,3.411201143014315,8.463006973266602,6.325456619262695,6.564735614375168,[]
265.4986877441406,20.936782836914062,3.0630286427917395,6.923510551452637,4.651493072509766,4.275262508586726,[]
266.5386962890625,12.88104248046875,6.043002492569172,8.494959831237793,5.743678092956543,5.559766912886984,[]
275.4945068359375,31.64849853515625,5.491878878394093,15.548933982849121,11.408501625061035,5.9284071589864755,[]
256.7864685058594,7.5294952392578125,2.403305472504571,4.282900333404541,2.193082809448242,10.265061345071658,[]
267.90325927734375,22.397109985351562,2.1650706622081195,9.728334426879883,6.975039482116699,6.458475373826074,[]
269.176025390625,28.64385986328125,1.9364703804196957,10.458806991577148,8.087398529052734,3.7779224067341595,[]
270.21337890625,28.466964721679688,1.7315845944808919,9.078325271606445,6.975118637084961,5.427610286544065,[]
263.68280029296875,21.694000244140625,1.3334484315112984,5.5221662521362305,3.4616904258728027,7.2970663911703735,[]
267.3018798828125,13.320999145507812,1.442592189941821,6.228413105010986,3.6396708488464355,3.693680660196149,[]
270.4495544433594,22.795074462890625,1.1639069208053066,10.703056335449219,7.71565580368042,4.999341648721988,[]
272.9510192871094,6.84356689453125,12.486637301861665,14.84479808807373,8.835487365722656,4.39589485559869,[]
260.06243896484375,10.813705444335938,3.2328077629887026,6.122843265533447,3.671612024307251,7.270536525800432,[]
273.69610595703125,8.30364990234375,11.025535980986444,14.160900115966797,8.151588439941406,7.476615239124265,[]
268.2729797363281,5.4456024169921875,4.028756059714337,8.854820251464844,4.406641960144043,4.430408198521582,[]
273.0924987792969,16.161788940429688,2.7976674035239526,12.210314750671387,7.82148551940918,3.0550490189565145,[]
271.37054443359375,6.33111572265625,8.146817639373209,9.785481452941895,5.440318584442139,2.9646468752145774,[]
276.9483642578125,13.270263671875,8.430259065428608,16.277708053588867,9.44886589050293,5.385076002199638,[]
267.12933349609375,6.5794677734375,5.123739810216292,10.162965774536133,6.209738731384277,5.786910841480892,[]
273.4002685546875,11.056198120117188,4.123765686860223,16.609647750854492,11.250434875488281,3.9637496815963766,[]
272.6470642089844,7.2354736328125,4.457461724481031,15.172483444213867,8.858687400817871,4.3762653277531385,[]
270.983154296875,3.141204833984375,5.994031580426265,7.526998996734619,2.28663969039917,-1.0,[]
272.47918701171875,9.09197998046875,2.9940510261181785,12.112679481506348,6.25079870223999,6.015686728120408,[]
275.482421875,7.09619140625,8.914739006819081,16.333343505859375,8.604839324951172,3.955928392822128,[]
272.6466064453125,1.1795654296875,16.340993881225586,16.340993881225586,8.612489700317383,4.637144699262814,[]
272.18865966796875,7.11968994140625,5.14540892185676,12.131237030029297,6.541902542114258,5.204661595359219,[]
268.00225830078125,6.533355712890625,7.937484266488433,9.509750366210938,6.0275492668151855,7.362755879696602,[]
273.470458984375,6.9577484130859375,5.954453195745467,13.451339721679688,7.717834949493408,5.589883043570653,[]
274.2525939941406,9.036285400390625,8.496356234342159,14.316725730895996,7.94094705581665,3.530953426514525,[]
275.12640380859375,4.31170654296875,14.045257301095267,16.541563034057617,8.097079277038574,4.355287018802524,[]
273.83001708984375,7.152862548828125,6.945130244513431,16.831703186035156,9.84149169921875,2.29565285690867,[]
272.6025390625,5.725616455078125,4.4239583005206935,7.56204891204834,2.5453453063964844,2.657653137993996,[]
273.8791809082031,8.40911865234375,8.675948049603809,11.444732666015625,5.947265148162842,5.533080592316891,[]
278.40045166015625,9.489898681640625,11.103425074890959,27.49477195739746,18.795333862304688,4.9413625732040884,[]
274.3226013183594,14.560134887695312,3.59096573110683,16.922639846801758,10.841829299926758,7.529264607890093,[]
272.5071716308594,9.423309326171875,4.077226998902413,11.87372875213623,6.323847770690918,2.6756154505569336,[]
271.0174560546875,9.317428588867188,5.156318564397319,10.959547996520996,6.198629856109619,4.3074135220997976,[]
268.48345947265625,11.300643920898438,5.327455524823568,9.673404693603516,5.901081085205078,4.950334607809328,[]
276.644775390625,12.13055419921875,11.975861657901229,28.473251342773438,20.543855667114258,7.387915529053385,[]
268.044677734375,13.039154052734375,2.2283598413207883,8.321457862854004,3.857811450958252,7.661393679890085,[]
271.46771240234375,18.05963134765625,6.515869640135805,13.166205406188965,8.488367080688477,4.653936663471784,[]
264.47052001953125,9.296875,5.5457977834844545,10.746232032775879,6.420252799987793,7.234951126465971,[]
251.9197998046875,12.120223999023438,0.8594802348649453,2.1060891151428223,0.667957067489624,0.9293783301096935,[]
262.29541015625,10.186859130859375,3.0800787343418383,11.941317558288574,7.682435989379883,5.615148641518598,[]
273.98638916015625,26.309341430664062,7.113571136830004,14.397639274597168,8.364181518554688,5.496117575283499,[]
271.2730712890625,24.350311279296875,3.2687597929554477,15.211600303649902,11.354567527770996,6.698777585412978,[]
273.8641662597656,24.471786499023438,5.778750254746485,15.826303482055664,9.71710205078125,5.092907988299672,[]
269.2921142578125,19.947906494140625,1.9778563519168988,8.03686237335205,4.699195861816406,6.976017651689192,[]
256.83123779296875,2.0252838134765625,5.014127535152009,5.544931411743164,2.427515983581543,8.460538912261184,[]
264.45452880859375,22.461410522460938,0.9806800525015168,6.712246894836426,3.5778658390045166,4.094681363356918,[]
270.9966735839844,20.386688232421875,1.6412036474570655,8.727184295654297,5.48822021484375,6.492573975094212,[]
270.1082458496094,27.466094970703125,7.471358664769498,12.12623405456543,8.959569931030273,6.393992563202185,[]
261.1082763671875,16.417892456054688,1.9924092052625493,7.4947662353515625,4.288580894470215,6.877215606719133,[]
267.83465576171875,18.499099731445312,1.6223553954391918,6.3184943199157715,3.265533447265625,7.580740342278725,[]
255.92840576171875,8.664169311523438,4.175068372111591,4.6761064529418945,2.633439779281616,7.503994719625573,[]
265.5721740722656,14.380035400390625,4.893489527717783,9.49299430847168,6.413802146911621,3.8042963791095086,[]
274.41558837890625,22.202896118164062,6.760861850643621,12.676033973693848,8.140274047851562,4.954251137025072,[]
257.0846252441406,1.836029052734375,5.1162568604119105,5.949824810028076,3.3198883533477783,6.656233641900251,[]
269.69158935546875,22.9554443359375,2.9846442564404003,9.602506637573242,7.101430416107178,6.787842244820618,[]
271.77764892578125,31.466827392578125,2.603109505956588,15.726635932922363,13.22555923461914,5.051035717426399,[]
272.18927001953125,21.507064819335938,6.730202932395443,11.768536567687988,7.721205711364746,5.542066792108305,[]
254.62506103515625,12.512710571289062,2.1055810356213964,2.9143946170806885,1.047128677368164,4.668075252040694,[]
270.12115478515625,18.512344360351562,2.5499386439230425,8.06087875366211,5.266085624694824,3.9411013089698326,[]
270.00762939453125,24.8026123046875,1.7818445924968813,9.99089527130127,7.805057525634766,5.379644957435354,[]
272.4220275878906,18.626068115234375,7.526710254545395,12.44404125213623,7.321132183074951,3.817116089674706,[]
262.013671875,7.0759429931640625,5.670593277956893,6.3857197761535645,2.850192070007324,8.124626749181912,[]
267.07037353515625,10.962600708007812,4.480812248833714,9.631509780883789,6.093845367431641,6.905202792729517,[]
272.2728271484375,33.39198303222656,2.565010572416958,11.869284629821777,8.777104377746582,12.315565918334343,[]
270.40692138671875,20.786102294921875,3.9670451865442713,9.014253616333008,5.91475772857666,2.8599486206993014,[]
266.4736633300781,22.739898681640625,1.7813968930305066,8.167247772216797,4.898016929626465,8.127741455800583,[]
270.64337158203125,24.566238403320312,4.52589559990541,9.45555591583252,5.205745697021484,6.8611419800624605,[]
260.63153076171875,14.116531372070312,3.266162234844083,5.224532604217529,2.972414016723633,7.5499747891449225,[]
274.8072509765625,19.239273071289062,6.873591988833908,10.557957649230957,5.804244041442871,5.988701870785561,[]
269.284912109375,15.9544677734375,4.846409896404636,9.060450553894043,6.239579200744629,4.527628454681657,[]
269.23358154296875,19.8150634765625,1.9932070834781421,6.360204219818115,4.227425575256348,9.544620179324285,[]
268.94622802734375,18.03900146484375,4.317967750795518,6.753641605377197,4.328852653503418,6.917123499196455,[]
269.04046630859375,16.708251953125,1.6983929346278959,6.192449569702148,3.8625173568725586,5.172665122219675,[]
256.48797607421875,7.388580322265625,2.7059386970693087,4.393979072570801,2.285569906234741,8.403592414182786,[]
268.0650939941406,23.131546020507812,3.5838408244193456,8.490108489990234,6.662172317504883,7.22694471250868,[]
270.80712890625,14.501983642578125,5.796284853183657,11.18708324432373,5.714861869812012,7.91521530792226,[]
273.0453186035156,31.7921142578125,3.8415672282800495,12.145706176757812,8.420735359191895,3.322421590244157,[]
267.3209533691406,10.415298461914062,5.810007508580406,7.895874500274658,4.968658447265625,5.811944837010328,[]
267.4437561035156,6.60308837890625,4.470566751905476,6.925699710845947,3.402810573577881,4.9653513606392705,[]
260.891845703125,8.71026611328125,2.7497319375697344,5.951772212982178,3.8142714500427246,4.476571736783798,[]
266.1962585449219,12.46343994140625,4.729470529651323,10.633133888244629,7.892673492431641,7.206439875016201,[]
267.7826843261719,20.42010498046875,1.6426753162553571,4.556755065917969,2.623046875,-1.0,[]
271.9773864746094,22.35955810546875,3.3579890974334217,8.702335357666016,5.692954063415527,3.9035048223049307,[]
272.82421875,16.483779907226562,4.258012506169018,11.108500480651855,6.709587574005127,3.9748660618813485,[]
270.0364990234375,9.407119750976562,2.9551870118868164,12.988435745239258,8.176765441894531,6.164016056844111,[]
266.4731750488281,7.6094818115234375,1.2244560742623705,10.163576126098633,5.3519062995910645,6.057526621904151,[]
269.55987548828125,7.13818359375,4.022687579221553,11.891716957092285,6.795540809631348,6.142524317561714,[]
267.3291320800781,8.256607055664062,3.3458853747077923,4.987794399261475,2.3470101356506348,-1.0,[]
267.9554138183594,4.5675048828125,3.8962307774519216,7.675807952880859,3.9732506275177,5.313601623596617,[]
270.2001953125,7.49310302734375,5.215695639972091,12.50040340423584,7.272720813751221,7.535800467377015,[]
271.739990234375,14.72711181640625,3.5784946249326457,10.022472381591797,6.099513053894043,4.661662615205266,[]
272.74713134765625,2.91375732421875,14.188275337219238,15.049802780151367,8.22096061706543,4.500540053092472,[]
268.54498291015625,0.218353271484375,4.8066322148684915,10.95068359375,5.255444526672363,6.26804231873032,[]
272.96246337890625,6.0353240966796875,4.05025568679882,10.53958797454834,4.677707195281982,7.901491565457083,[]
268.76556396484375,3.82965087890625,9.732224915591669,11.549931526184082,6.172486782073975,5.033259544295516,[]
271.926513671875,7.395355224609375,2.6313991591650674,9.970771789550781,4.229180812835693,5.436222786663759,[]
271.4884338378906,4.815826416015625,8.45584790708516,14.508434295654297,8.975423812866211,6.384823432983864,[]
275.12261962890625,12.18353271484375,6.155947854009088,12.883255958557129,7.476728439331055,3.8943340883352517,[]
275.0162048339844,11.209976196289062,3.378381196762647,12.075724601745605,6.686432838439941,4.412814106650793,[]
275.7080383300781,9.120376586914062,7.572196102119432,15.258369445800781,8.738311767578125,6.104484214312881,[]
274.9109191894531,4.345367431640625,14.797079888609124,19.01841926574707,10.318982124328613,7.71851146987023,[]
272.5673522949219,1.36383056640625,11.65262508392334,11.65262508392334,4.588286876678467,6.6410289773903415,[]
273.5212707519531,9.202056884765625,5.363167881711606,7.992966651916504,3.8817543983459473,7.035102992718039,[]
270.5611572265625,6.49920654296875,3.4934862185787146,9.25110912322998,3.803636074066162,6.2107046314575385,[]
272.80523681640625,5.200775146484375,3.8134068699278085,10.76146411895752,4.885964870452881,6.533858813751698,[]
270.83758544921875,11.064712524414062,6.24405424218394,11.760183334350586,6.999265193939209,5.645293084392781,[]
272.2322998046875,19.854217529296875,6.630663211167122,10.798850059509277,6.1398515701293945,3.978702491525632,[]
270.342041015625,9.2103271484375,4.25814160955538,11.159053802490234,6.147372722625732,4.133032725299732,[]
267.18072509765625,13.544235229492188,5.133529713779568,9.804370880126953,4.751194477081299,5.817847279315385,[]
272.69384765625,19.928878784179688,2.710368199869224,16.635683059692383,12.03167724609375,5.896338196441274,[]
268.7503662109375,20.97991943359375,5.6440262996640245,6.536246299743652,3.79289174079895,5.244534505220838,[]
274.444580078125,11.651046752929688,11.243862202856105,18.86467933654785,10.889923095703125,2.9037531091839193,[]
273.741455078125,21.189193725585938,3.3923500778979547,16.601451873779297,12.60218334197998,6.551583680300484,[]
272.0561218261719,20.6949462890625,4.8635133917626066,12.417174339294434,8.181587219238281,9.365565804406991,[]
269.0691833496094,13.913436889648438,3.4641960551704774,9.685874938964844,5.973976135253906,7.762665188960503,[]
277.2879638671875,20.007354736328125,9.625304580917577,19.3228702545166,14.248517990112305,4.6821917511610796,[]
266.0410461425781,9.600006103515625,8.922732007515961,10.017731666564941,5.798493385314941,5.489983546601523,[]
262.57659912109375,6.01434326171875,7.020914057239103,8.068532943725586,3.8953795433044434,6.0089444442365885,[]
275.51507568359375,19.524429321289062,9.641340031074172,15.928409576416016,9.783870697021484,4.197463608005143,[]
254.3665771484375,11.610107421875,1.2476866969356697,4.282198429107666,2.2139194011688232,8.91348256768102,[]
263.9627380371094,9.35028076171875,8.756851114591054,9.043192863464355,6.021058082580566,3.7021106524785505,[]
269.73394775390625,8.724761962890625,9.534258915891797,12.334999084472656,7.297182559967041,6.843245019013416,[]
270.41973876953125,22.357345581054688,6.863443939842634,12.274933815002441,8.943183898925781,5.222887134036039,[]
270.943603515625,11.222198486328125,8.882117486275142,10.473777770996094,5.536133289337158,5.349889728141691,[]
265.33953857421875,22.2403564453125,5.552424621104042,9.862565040588379,6.650954723358154,7.820170136090716,[]
269.4363708496094,28.732177734375,1.0336293189141623,9.715086936950684,6.796665668487549,-1.0,[]
275.7525634765625,18.243194580078125,9.233694353184818,15.920536994934082,10.829381942749023,4.375671183351064,[]
272.2084655761719,34.81561279296875,1.3416335434736042,9.166095733642578,6.125038146972656,5.262768488593358,[]
269.39581298828125,11.6641845703125,9.95537830651351,10.691474914550781,6.279202461242676,3.7559368974058955,[]
272.7320556640625,13.561737060546875,11.715067858234999,13.451881408691406,8.909765243530273,6.206493338885411,[]
268.2193298339844,24.987655639648438,1.900460936288442,8.92784595489502,6.742008209228516,3.7072724482213157,[]
261.67974853515625,5.550567626953125,5.87696082359207,7.176238059997559,3.974734306335449,8.869866303519991,[]
268.4947509765625,17.616806030273438,6.532228387541309,9.742973327636719,6.777407646179199,8.33087960764662,[]
267.4962158203125,25.977920532226562,1.9860996706671405,11.196884155273438,8.228984832763672,7.080884897681972,[]
270.67022705078125,27.89447021484375,2.372741440247256,12.144083023071289,8.94257926940918,9.418433913780214,[]
257.5179443359375,7.0193023681640625,1.376822571618079,3.4590296745300293,1.2409157752990723,8.373610486610389,[]
