Q,max_landfalling_v850hPa,avg_landfalling_minomega
11.636215661657987,30.79508939081309,-1.7525380151465844
11.636215661657987,31.62167907247738,-1.7525380151465844
11.636215661657987,32.44826875414167,-1.7525380151465844
11.636215661657987,33.27485843580597,-1.7525380151465844
11.636215661657987,34.101448117470255,-1.7525380151465844
11.636216745626369,34.92803779913454,-1.7525380151465844
11.793568522112231,35.75462748079884,-1.7525380151465844
11.793568522112231,36.58121716246313,-1.7525380151465844
11.793568522112231,37.40780684412742,-1.7525380151465844
11.793568522112231,38.23439652579171,-1.7525380151465844
11.793568522112231,39.060986207456004,-1.7525380151465844
11.793568522112231,39.8875758891203,-1.7525380151465844
11.793568522112231,40.71416557078459,-1.7525380151465844
11.793568522112231,41.54075525244888,-1.7525380151465844
11.793568522112231,42.36734493411317,-1.7525380151465844
11.793568522112231,43.193934615777465,-1.7525380151465844
11.793568522112231,44.02052429744175,-1.7525380151465844
11.793568522112231,44.84711397910605,-1.7525380151465844
11.793568522112231,45.673703660770336,-1.7525380151465844
11.793568522112231,46.50029334243463,-1.7525380151465844
11.793568522112231,47.32688302409892,-1.7525380151465844
11.793568522112231,48.153472705763214,-1.7525380151465844
11.793568522112231,48.98006238742751,-1.7525380151465844
11.793568522112231,49.8066520690918,-1.7525380151465844
16.524015047348037,9.303757667541504,-1.715123430574262
16.524015047348037,10.130347349205795,-1.715123430574262
16.524015047348037,10.956937030870087,-1.715123430574262
16.524015047348037,11.783526712534378,-1.715123430574262
16.524015047348037,12.61011639419867,-1.715123430574262
16.524015047348037,13.436706075862961,-1.715123430574262
16.524015047348037,14.263295757527255,-1.715123430574262
16.524015047348037,15.089885439191546,-1.715123430574262
16.524015047348037,15.916475120855837,-1.715123430574262
16.02561407440517,16.74306480252013,-1.715123430574262
16.02561407440517,17.56965448418442,-1.715123430574262
16.02561407440517,18.396244165848714,-1.715123430574262
16.02561407440517,19.222833847513005,-1.715123430574262
16.02561407440517,20.049423529177297,-1.715123430574262
12.08563970855922,20.876013210841588,-1.715123430574262
12.08563970855922,21.70260289250588,-1.715123430574262
12.08563970855922,22.52919257417017,-1.715123430574262
12.08563970855922,23.355782255834463,-1.715123430574262
11.635931107446837,24.182371937498754,-1.715123430574262
11.635931107446837,25.008961619163045,-1.715123430574262
11.635931107446837,25.835551300827337,-1.715123430574262
11.635931107446837,26.66214098249163,-1.715123430574262
11.635931107446837,27.48873066415592,-1.715123430574262
11.636215661657987,28.31532034582021,-1.715123430574262
11.636215661657987,29.141910027484506,-1.715123430574262
11.636215661657987,29.968499709148798,-1.715123430574262
11.636215661657987,30.79508939081309,-1.715123430574262
11.636215661657987,31.62167907247738,-1.715123430574262
11.636215661657987,32.44826875414167,-1.715123430574262
11.636215661657987,33.27485843580597,-1.715123430574262
11.636215661657987,34.101448117470255,-1.715123430574262
11.636216745626369,34.92803779913454,-1.715123430574262
11.793568522112231,35.75462748079884,-1.715123430574262
11.793568522112231,36.58121716246313,-1.715123430574262
11.793568522112231,37.40780684412742,-1.715123430574262
11.793568522112231,38.23439652579171,-1.715123430574262
11.793568522112231,39.060986207456004,-1.715123430574262
11.793568522112231,39.8875758891203,-1.715123430574262
11.793568522112231,40.71416557078459,-1.715123430574262
11.793568522112231,41.54075525244888,-1.715123430574262
11.793568522112231,42.36734493411317,-1.715123430574262
11.793568522112231,43.193934615777465,-1.715123430574262
11.793568522112231,44.02052429744175,-1.715123430574262
11.793568522112231,44.84711397910605,-1.715123430574262
11.793568522112231,45.673703660770336,-1.715123430574262
11.793568522112231,46.50029334243463,-1.715123430574262
11.793568522112231,47.32688302409892,-1.715123430574262
11.793568522112231,48.153472705763214,-1.715123430574262
11.793568522112231,48.98006238742751,-1.715123430574262
11.793568522112231,49.8066520690918,-1.715123430574262
16.524015047348037,9.303757667541504,-1.6777088460019396
16.524015047348037,10.130347349205795,-1.6777088460019396
16.524015047348037,10.956937030870087,-1.6777088460019396
16.524015047348037,11.783526712534378,-1.6777088460019396
16.524015047348037,12.61011639419867,-1.6777088460019396
16.524015047348037,13.436706075862961,-1.6777088460019396
16.524015047348037,14.263295757527255,-1.6777088460019396
16.524015047348037,15.089885439191546,-1.6777088460019396
16.524015047348037,15.916475120855837,-1.6777088460019396
16.02561407440517,16.74306480252013,-1.6777088460019396
16.02561407440517,17.56965448418442,-1.6777088460019396
16.02561407440517,18.396244165848714,-1.6777088460019396
16.02561407440517,19.222833847513005,-1.6777088460019396
16.02561407440517,20.049423529177297,-1.6777088460019396
12.08563970855922,20.876013210841588,-1.6777088460019396
12.08563970855922,21.70260289250588,-1.6777088460019396
12.08563970855922,22.52919257417017,-1.6777088460019396
12.08563970855922,23.355782255834463,-1.6777088460019396
11.635931107446837,24.182371937498754,-1.6777088460019396
11.635931107446837,25.008961619163045,-1.6777088460019396
11.635931107446837,25.835551300827337,-1.6777088460019396
11.635931107446837,26.66214098249163,-1.6777088460019396
11.635931107446837,27.48873066415592,-1.6777088460019396
11.636215661657987,28.31532034582021,-1.6777088460019396
11.636215661657987,29.141910027484506,-1.6777088460019396
11.636215661657987,29.968499709148798,-1.6777088460019396
11.636215661657987,30.79508939081309,-1.6777088460019396
11.636215661657987,31.62167907247738,-1.6777088460019396
11.636215661657987,32.44826875414167,-1.6777088460019396
11.636215661657987,33.27485843580597,-1.6777088460019396
11.636215661657987,34.101448117470255,-1.6777088460019396
11.636216745626369,34.92803779913454,-1.6777088460019396
11.793568522112231,35.75462748079884,-1.6777088460019396
11.793568522112231,36.58121716246313,-1.6777088460019396
11.793568522112231,37.40780684412742,-1.6777088460019396
11.793568522112231,38.23439652579171,-1.6777088460019396
11.793568522112231,39.060986207456004,-1.6777088460019396
11.793568522112231,39.8875758891203,-1.6777088460019396
11.793568522112231,40.71416557078459,-1.6777088460019396
11.793568522112231,41.54075525244888,-1.6777088460019396
11.793568522112231,42.36734493411317,-1.6777088460019396
11.793568522112231,43.193934615777465,-1.6777088460019396
11.793568522112231,44.02052429744175,-1.6777088460019396
11.793568522112231,44.84711397910605,-1.6777088460019396
11.793568522112231,45.673703660770336,-1.6777088460019396
11.793568522112231,46.50029334243463,-1.6777088460019396
11.793568522112231,47.32688302409892,-1.6777088460019396
11.793568522112231,48.153472705763214,-1.6777088460019396
11.793568522112231,48.98006238742751,-1.6777088460019396
11.793568522112231,49.8066520690918,-1.6777088460019396
16.524015047348037,9.303757667541504,-1.6402942614296174
16.524015047348037,10.130347349205795,-1.6402942614296174
16.524015047348037,10.956937030870087,-1.6402942614296174
16.524015047348037,11.783526712534378,-1.6402942614296174
16.524015047348037,12.61011639419867,-1.6402942614296174
16.524015047348037,13.436706075862961,-1.6402942614296174
16.524015047348037,14.263295757527255,-1.6402942614296174
16.524015047348037,15.089885439191546,-1.6402942614296174
16.524015047348037,15.916475120855837,-1.6402942614296174
16.02561407440517,16.74306480252013,-1.6402942614296174
16.02561407440517,17.56965448418442,-1.6402942614296174
16.02561407440517,18.396244165848714,-1.6402942614296174
16.02561407440517,19.222833847513005,-1.6402942614296174
16.02561407440517,20.049423529177297,-1.6402942614296174
12.08563970855922,20.876013210841588,-1.6402942614296174
12.08563970855922,21.70260289250588,-1.6402942614296174
12.08563970855922,22.52919257417017,-1.6402942614296174
12.08563970855922,23.355782255834463,-1.6402942614296174
11.635931107446837,24.182371937498754,-1.6402942614296174
11.635931107446837,25.008961619163045,-1.6402942614296174
11.635931107446837,25.835551300827337,-1.6402942614296174
11.635931107446837,26.66214098249163,-1.6402942614296174
11.635931107446837,27.48873066415592,-1.6402942614296174
11.636215661657987,28.31532034582021,-1.6402942614296174
11.636215661657987,29.141910027484506,-1.6402942614296174
11.636215661657987,29.968499709148798,-1.6402942614296174
11.636215661657987,30.79508939081309,-1.6402942614296174
11.636215661657987,31.62167907247738,-1.6402942614296174
11.636215661657987,32.44826875414167,-1.6402942614296174
11.636215661657987,33.27485843580597,-1.6402942614296174
11.636215661657987,34.101448117470255,-1.6402942614296174
11.636216745626369,34.92803779913454,-1.6402942614296174
11.793568522112231,35.75462748079884,-1.6402942614296174
11.793568522112231,36.58121716246313,-1.6402942614296174
11.793568522112231,37.40780684412742,-1.6402942614296174
11.793568522112231,38.23439652579171,-1.6402942614296174
11.793568522112231,39.060986207456004,-1.6402942614296174
11.793568522112231,39.8875758891203,-1.6402942614296174
11.793568522112231,40.71416557078459,-1.6402942614296174
11.793568522112231,41.54075525244888,-1.6402942614296174
11.793568522112231,42.36734493411317,-1.6402942614296174
11.793568522112231,43.193934615777465,-1.6402942614296174
11.793568522112231,44.02052429744175,-1.6402942614296174
11.793568522112231,44.84711397910605,-1.6402942614296174
11.793568522112231,45.673703660770336,-1.6402942614296174
11.793568522112231,46.50029334243463,-1.6402942614296174
11.793568522112231,47.32688302409892,-1.6402942614296174
11.793568522112231,48.153472705763214,-1.6402942614296174
11.793568522112231,48.98006238742751,-1.6402942614296174
11.793568522112231,49.8066520690918,-1.6402942614296174
16.524015047348037,9.303757667541504,-1.602879676857295
16.524015047348037,10.130347349205795,-1.602879676857295
16.524015047348037,10.956937030870087,-1.602879676857295
16.524015047348037,11.783526712534378,-1.602879676857295
16.524015047348037,12.61011639419867,-1.602879676857295
16.524015047348037,13.436706075862961,-1.602879676857295
16.524015047348037,14.263295757527255,-1.602879676857295
16.524015047348037,15.089885439191546,-1.602879676857295
16.524015047348037,15.916475120855837,-1.602879676857295
16.02561407440517,16.74306480252013,-1.602879676857295
16.02561407440517,17.56965448418442,-1.602879676857295
16.02561407440517,18.396244165848714,-1.602879676857295
16.02561407440517,19.222833847513005,-1.602879676857295
16.02561407440517,20.049423529177297,-1.602879676857295
12.08563970855922,20.876013210841588,-1.602879676857295
12.08563970855922,21.70260289250588,-1.602879676857295
12.08563970855922,22.52919257417017,-1.602879676857295
12.08563970855922,23.355782255834463,-1.602879676857295
11.635931107446837,24.182371937498754,-1.602879676857295
11.635931107446837,25.008961619163045,-1.602879676857295
11.635931107446837,25.835551300827337,-1.602879676857295
11.635931107446837,26.66214098249163,-1.602879676857295
11.635931107446837,27.48873066415592,-1.602879676857295
11.636215661657987,28.31532034582021,-1.602879676857295
11.636215661657987,29.141910027484506,-1.602879676857295
11.636215661657987,29.968499709148798,-1.602879676857295
11.636215661657987,30.79508939081309,-1.602879676857295
11.636215661657987,31.62167907247738,-1.602879676857295
11.636215661657987,32.44826875414167,-1.602879676857295
11.636215661657987,33.27485843580597,-1.602879676857295
11.636215661657987,34.101448117470255,-1.602879676857295
11.636216745626369,34.92803779913454,-1.602879676857295
11.793568522112231,35.75462748079884,-1.602879676857295
11.793568522112231,36.58121716246313,-1.602879676857295
11.793568522112231,37.40780684412742,-1.602879676857295
11.793568522112231,38.23439652579171,-1.602879676857295
11.793568522112231,39.060986207456004,-1.602879676857295
11.793568522112231,39.8875758891203,-1.602879676857295
11.793568522112231,40.71416557078459,-1.602879676857295
11.793568522112231,41.54075525244888,-1.602879676857295
11.793568522112231,42.36734493411317,-1.602879676857295
11.793568522112231,43.193934615777465,-1.602879676857295
11.793568522112231,44.02052429744175,-1.602879676857295
11.793568522112231,44.84711397910605,-1.602879676857295
11.793568522112231,45.673703660770336,-1.602879676857295
11.793568522112231,46.50029334243463,-1.602879676857295
11.793568522112231,47.32688302409892,-1.602879676857295
11.793568522112231,48.153472705763214,-1.602879676857295
11.793568522112231,48.98006238742751,-1.602879676857295
11.793568522112231,49.8066520690918,-1.602879676857295
16.524015047348037,9.303757667541504,-1.5654650922849727
16.524015047348037,10.130347349205795,-1.5654650922849727
16.524015047348037,10.956937030870087,-1.5654650922849727
16.524015047348037,11.783526712534378,-1.5654650922849727
16.524015047348037,12.61011639419867,-1.5654650922849727
16.524015047348037,13.436706075862961,-1.5654650922849727
16.524015047348037,14.263295757527255,-1.5654650922849727
16.524015047348037,15.089885439191546,-1.5654650922849727
16.524015047348037,15.916475120855837,-1.5654650922849727
16.02561407440517,16.74306480252013,-1.5654650922849727
16.02561407440517,17.56965448418442,-1.5654650922849727
16.02561407440517,18.396244165848714,-1.5654650922849727
16.02561407440517,19.222833847513005,-1.5654650922849727
16.02561407440517,20.049423529177297,-1.5654650922849727
12.08563970855922,20.876013210841588,-1.5654650922849727
12.08563970855922,21.70260289250588,-1.5654650922849727
12.08563970855922,22.52919257417017,-1.5654650922849727
12.08563970855922,23.355782255834463,-1.5654650922849727
11.635931107446837,24.182371937498754,-1.5654650922849727
11.635931107446837,25.008961619163045,-1.5654650922849727
11.635931107446837,25.835551300827337,-1.5654650922849727
11.635931107446837,26.66214098249163,-1.5654650922849727
11.635931107446837,27.48873066415592,-1.5654650922849727
11.636215661657987,28.31532034582021,-1.5654650922849727
11.636215661657987,29.141910027484506,-1.5654650922849727
11.636215661657987,29.968499709148798,-1.5654650922849727
11.636215661657987,30.79508939081309,-1.5654650922849727
11.636215661657987,31.62167907247738,-1.5654650922849727
11.636215661657987,32.44826875414167,-1.5654650922849727
11.636215661657987,33.27485843580597,-1.5654650922849727
11.636215661657987,34.101448117470255,-1.5654650922849727
11.636216745626369,34.92803779913454,-1.5654650922849727
11.793568522112231,35.75462748079884,-1.5654650922849727
11.793568522112231,36.58121716246313,-1.5654650922849727
11.793568522112231,37.40780684412742,-1.5654650922849727
11.793568522112231,38.23439652579171,-1.5654650922849727
11.793568522112231,39.060986207456004,-1.5654650922849727
11.793568522112231,39.8875758891203,-1.5654650922849727
11.793568522112231,40.71416557078459,-1.5654650922849727
11.793568522112231,41.54075525244888,-1.5654650922849727
11.793568522112231,42.36734493411317,-1.5654650922849727
11.793568522112231,43.193934615777465,-1.5654650922849727
11.793568522112231,44.02052429744175,-1.5654650922849727
11.793568522112231,44.84711397910605,-1.5654650922849727
11.793568522112231,45.673703660770336,-1.5654650922849727
11.793568522112231,46.50029334243463,-1.5654650922849727
11.793568522112231,47.32688302409892,-1.5654650922849727
11.793568522112231,48.153472705763214,-1.5654650922849727
11.793568522112231,48.98006238742751,-1.5654650922849727
11.793568522112231,49.8066520690918,-1.5654650922849727
16.524015047348037,9.303757667541504,-1.5280505077126503
16.524015047348037,10.130347349205795,-1.5280505077126503
16.524015047348037,10.956937030870087,-1.5280505077126503
16.524015047348037,11.783526712534378,-1.5280505077126503
16.524015047348037,12.61011639419867,-1.5280505077126503
16.524015047348037,13.436706075862961,-1.5280505077126503
16.524015047348037,14.263295757527255,-1.5280505077126503
16.524015047348037,15.089885439191546,-1.5280505077126503
16.524015047348037,15.916475120855837,-1.5280505077126503
16.02561407440517,16.74306480252013,-1.5280505077126503
16.02561407440517,17.56965448418442,-1.5280505077126503
16.02561407440517,18.396244165848714,-1.5280505077126503
16.02561407440517,19.222833847513005,-1.5280505077126503
16.02561407440517,20.049423529177297,-1.5280505077126503
12.08563970855922,20.876013210841588,-1.5280505077126503
12.08563970855922,21.70260289250588,-1.5280505077126503
12.08563970855922,22.52919257417017,-1.5280505077126503
12.08563970855922,23.355782255834463,-1.5280505077126503
11.635931107446837,24.182371937498754,-1.5280505077126503
11.635931107446837,25.008961619163045,-1.5280505077126503
11.635931107446837,25.835551300827337,-1.5280505077126503
11.635931107446837,26.66214098249163,-1.5280505077126503
11.635931107446837,27.48873066415592,-1.5280505077126503
11.636215661657987,28.31532034582021,-1.5280505077126503
11.636215661657987,29.141910027484506,-1.5280505077126503
11.636215661657987,29.968499709148798,-1.5280505077126503
11.636215661657987,30.79508939081309,-1.5280505077126503
11.636215661657987,31.62167907247738,-1.5280505077126503
11.636215661657987,32.44826875414167,-1.5280505077126503
11.636215661657987,33.27485843580597,-1.5280505077126503
11.636215661657987,34.101448117470255,-1.5280505077126503
11.636216745626369,34.92803779913454,-1.5280505077126503
11.793568522112231,35.75462748079884,-1.5280505077126503
11.793568522112231,36.58121716246313,-1.5280505077126503
11.793568522112231,37.40780684412742,-1.5280505077126503
11.793568522112231,38.23439652579171,-1.5280505077126503
11.793568522112231,39.060986207456004,-1.5280505077126503
11.793568522112231,39.8875758891203,-1.5280505077126503
11.793568522112231,40.71416557078459,-1.5280505077126503
11.793568522112231,41.54075525244888,-1.5280505077126503
11.793568522112231,42.36734493411317,-1.5280505077126503
11.793568522112231,43.193934615777465,-1.5280505077126503
11.793568522112231,44.02052429744175,-1.5280505077126503
11.793568522112231,44.84711397910605,-1.5280505077126503
11.793568522112231,45.673703660770336,-1.5280505077126503
11.793568522112231,46.50029334243463,-1.5280505077126503
11.793568522112231,47.32688302409892,-1.5280505077126503
11.793568522112231,48.153472705763214,-1.5280505077126503
11.793568522112231,48.98006238742751,-1.5280505077126503
11.793568522112231,49.8066520690918,-1.5280505077126503
16.524015047348037,9.303757667541504,-1.490635923140328
16.524015047348037,10.130347349205795,-1.490635923140328
16.524015047348037,10.956937030870087,-1.490635923140328
16.524015047348037,11.783526712534378,-1.490635923140328
16.524015047348037,12.61011639419867,-1.490635923140328
16.524015047348037,13.436706075862961,-1.490635923140328
16.524015047348037,14.263295757527255,-1.490635923140328
16.524015047348037,15.089885439191546,-1.490635923140328
16.524015047348037,15.916475120855837,-1.490635923140328
16.02561407440517,16.74306480252013,-1.490635923140328
16.02561407440517,17.56965448418442,-1.490635923140328
16.02561407440517,18.396244165848714,-1.490635923140328
16.02561407440517,19.222833847513005,-1.490635923140328
16.02561407440517,20.049423529177297,-1.490635923140328
12.08563970855922,20.876013210841588,-1.490635923140328
12.08563970855922,21.70260289250588,-1.490635923140328
12.08563970855922,22.52919257417017,-1.490635923140328
12.08563970855922,23.355782255834463,-1.490635923140328
11.635931107446837,24.182371937498754,-1.490635923140328
11.635931107446837,25.008961619163045,-1.490635923140328
11.635931107446837,25.835551300827337,-1.490635923140328
11.635931107446837,26.66214098249163,-1.490635923140328
11.635931107446837,27.48873066415592,-1.490635923140328
11.636215661657987,28.31532034582021,-1.490635923140328
11.636215661657987,29.141910027484506,-1.490635923140328
11.636215661657987,29.968499709148798,-1.490635923140328
11.636215661657987,30.79508939081309,-1.490635923140328
11.636215661657987,31.62167907247738,-1.490635923140328
11.636215661657987,32.44826875414167,-1.490635923140328
11.636215661657987,33.27485843580597,-1.490635923140328
11.636215661657987,34.101448117470255,-1.490635923140328
11.636216745626369,34.92803779913454,-1.490635923140328
11.793568522112231,35.75462748079884,-1.490635923140328
11.793568522112231,36.58121716246313,-1.490635923140328
11.793568522112231,37.40780684412742,-1.490635923140328
11.793568522112231,38.23439652579171,-1.490635923140328
11.793568522112231,39.060986207456004,-1.490635923140328
11.793568522112231,39.8875758891203,-1.490635923140328
11.793568522112231,40.71416557078459,-1.490635923140328
11.793568522112231,41.54075525244888,-1.490635923140328
11.793568522112231,42.36734493411317,-1.490635923140328
